,carat,cut,color,clarity,depth,table,price,volume
15631,1.01,1,1,2,60.8,61.0,6271.0,161.90919
15632,1.01,2,1,2,63.1,60.0,6271.0,160.7724
15633,1.01,3,1,2,61.3,61.0,6271.0,157.75188
15634,1.01,0,1,2,61.1,60.0,6271.0,163.65184
15635,1.01,3,1,2,61.6,59.0,6271.0,157.65745600000002
15636,1.01,3,1,2,62.5,58.0,6271.0,165.01952
15637,1.01,4,0,2,61.6,57.0,6271.0,163.470384
15638,1.01,3,1,2,60.4,59.0,6271.0,165.107264
15639,1.0,3,1,2,62.8,62.0,6272.0,155.139076
15640,1.18,4,0,2,62.2,55.0,6272.0,194.27191999999997
15641,1.0,3,0,2,61.6,58.0,6272.0,163.725408
15644,1.0,4,0,2,62.3,54.0,6272.0,163.428804
15645,1.0,3,0,2,60.1,57.0,6272.0,156.54528
15646,1.0,1,1,2,63.8,58.0,6272.0,155.845011
15647,1.0,3,1,2,59.9,59.0,6272.0,158.01984000000002
15648,1.07,2,0,2,62.3,57.0,6274.0,172.31939199999997
15649,1.07,3,1,2,62.4,57.0,6274.0,173.28025
15650,1.19,4,0,1,62.0,56.4,6275.0,193.63554
15651,1.0,1,1,1,61.1,58.0,6275.0,161.567896
15652,1.26,4,1,1,62.7,58.0,6277.0,205.077744
15653,1.54,3,0,1,61.5,61.0,6278.0,245.37696300000002
15654,1.22,2,0,1,63.4,57.0,6278.0,195.295544
15655,1.04,3,1,2,59.6,62.0,6278.0,170.668896
15656,1.04,3,0,3,59.1,60.0,6278.0,172.30751999999998
15657,1.36,2,0,1,61.5,58.0,6279.0,222.348072
15658,1.05,4,0,2,62.2,55.8,6279.0,170.95179199999998
15659,1.21,4,0,2,60.3,60.0,6279.0,199.10790899999998
15660,1.0,1,1,2,60.7,62.0,6279.0,158.66018400000002
15661,1.29,3,0,2,62.2,57.0,6279.0,212.53969499999997
15662,1.35,4,0,1,62.3,57.0,6281.0,218.190024
15663,1.2,3,0,1,60.8,60.0,6282.0,197.5677
15664,1.0,2,1,2,62.5,58.0,6283.0,159.17299200000002
15665,1.32,3,0,1,62.2,58.0,6283.0,214.55385600000002
15666,1.01,1,0,2,63.8,56.0,6283.0,159.80223599999997
15667,1.1,3,0,2,60.5,60.0,6284.0,175.99328599999998
15668,1.0,2,1,2,64.0,59.0,6285.0,157.385282
15670,1.18,2,0,1,60.8,58.0,6286.0,193.59127499999997
15671,1.04,4,0,2,62.0,59.0,6286.0,167.59795
15672,1.04,4,0,2,59.4,58.0,6286.0,174.677295
15673,1.01,2,1,2,58.8,59.0,6288.0,166.61496999999997
15674,1.01,2,1,2,60.8,58.0,6288.0,164.25670800000003
15675,1.01,2,1,2,59.4,61.0,6288.0,162.833328
15676,1.23,4,1,1,61.2,55.0,6288.0,206.649192
15677,1.32,4,0,2,62.3,57.0,6288.0,211.932
15678,1.09,4,0,2,61.3,56.0,6288.0,176.414355
15679,1.01,1,1,2,61.7,58.0,6288.0,155.7738
15680,1.01,1,1,2,62.1,58.0,6288.0,156.32176
15681,1.22,3,0,1,62.3,58.0,6288.0,195.30248400000002
15682,0.9,2,1,3,62.2,60.0,6289.0,139.726944
15683,1.01,2,1,2,63.7,56.0,6289.0,160.31197199999997
15685,1.23,4,1,1,60.6,54.0,6289.0,207.46065599999997
15686,1.23,4,1,1,62.4,56.0,6289.0,199.77066899999997
15687,1.3,2,0,2,62.7,57.0,6290.0,205.07904000000002
15688,1.04,4,0,2,61.4,57.0,6290.0,169.78
15689,1.04,3,0,2,62.5,58.0,6290.0,167.656463
15690,0.29,4,0,3,61.4,57.0,607.0,48.28942999999999
15691,0.29,4,0,3,60.7,54.0,607.0,49.954344000000006
15692,0.29,4,0,3,61.9,56.0,607.0,47.2124
15693,0.36,4,0,3,61.6,56.0,607.0,59.75205400000001
15694,0.29,4,0,3,62.1,55.0,607.0,48.954640000000005
15695,0.29,4,0,3,62.3,55.0,607.0,48.498450000000005
15696,0.29,4,0,3,62.8,54.0,607.0,47.30356
15697,0.35,4,1,1,61.5,54.0,607.0,59.282039999999995
15698,0.29,4,0,4,62.2,55.0,607.0,48.2035
15699,0.29,4,0,4,60.7,57.0,607.0,48.781780000000005
15700,0.29,4,0,4,62.1,55.0,607.0,48.42980999999999
15701,0.34,4,0,1,62.7,57.0,607.0,56.977536
15702,0.31,1,1,2,63.9,55.0,607.0,50.30914
15703,0.24,2,1,3,61.8,56.0,608.0,40.176992
15704,0.24,2,1,3,61.7,56.0,608.0,39.004000000000005
15705,0.24,2,1,3,60.6,59.0,608.0,40.185880000000004
15706,0.24,2,1,3,62.2,56.0,608.0,38.929176000000005
15707,0.24,2,1,3,62.4,54.0,608.0,39.184992
15708,0.24,2,1,3,62.2,57.0,608.0,39.382400000000004
15709,0.24,2,1,3,62.3,56.0,608.0,39.640053
15710,0.24,2,1,3,60.4,56.0,608.0,40.384575
15711,0.24,2,1,3,62.5,55.0,608.0,39.839003999999996
15712,0.37,2,0,2,63.5,59.0,608.0,59.099039999999995
15713,0.37,4,0,1,61.0,56.0,608.0,61.272431999999995
15714,0.36,3,0,1,59.3,59.0,608.0,59.2053
15715,0.36,3,0,1,62.4,58.0,608.0,59.521679999999996
15716,0.36,3,0,1,60.8,58.0,608.0,58.77888300000001
15717,0.36,3,0,1,61.9,56.0,608.0,59.103135
15718,0.3,3,0,2,61.1,59.0,608.0,49.79615
15719,0.3,4,0,2,61.6,56.0,608.0,50.17357199999999
15720,1.04,4,0,2,61.8,56.0,6290.0,168.64055
15721,1.04,4,0,2,61.9,57.0,6290.0,168.3799
15722,1.0,3,0,2,62.4,62.0,6290.0,159.675516
15723,1.04,4,0,2,62.6,55.0,6290.0,169.535025
15724,1.04,3,0,2,62.6,56.0,6290.0,165.947208
15725,1.0,4,0,2,62.9,57.0,6290.0,160.37884800000003
15726,1.0,3,0,2,62.3,58.0,6290.0,159.01515
15727,1.01,2,0,2,63.5,57.0,6291.0,164.59362
15728,1.23,3,0,2,61.4,59.0,6291.0,198.120495
15730,0.95,4,1,1,61.7,56.0,6291.0,156.02105999999998
15731,1.51,0,0,1,64.5,59.0,6291.0,238.683445
15732,1.11,4,1,1,61.4,58.0,6291.0,179.883936
15733,1.21,4,0,2,60.5,58.0,6292.0,200.64024500000002
15734,1.03,2,0,2,61.9,59.0,6294.0,167.18240000000003
15735,1.32,2,0,1,62.9,57.0,6294.0,212.17245600000004
15736,1.01,4,0,2,62.0,54.9,6295.0,164.708796
15737,1.01,4,0,2,59.6,59.0,6295.0,167.06196
15738,1.01,4,0,2,62.0,57.0,6295.0,164.03968000000003
15739,1.01,4,0,2,60.6,58.0,6295.0,164.0912
15740,1.0,2,0,2,60.8,55.0,6296.0,165.186076
15741,1.06,3,0,2,60.4,58.0,6296.0,178.30790399999998
15742,1.0,2,0,3,63.5,60.0,6296.0,161.07335999999998
15743,1.0,3,1,2,62.9,59.0,6296.0,166.46015999999997
15744,1.0,3,1,2,62.2,57.0,6296.0,164.19648
15745,1.0,2,1,2,63.2,59.0,6296.0,160.01999999999998
15746,1.21,1,0,4,62.1,60.0,6299.0,198.83497500000001
15747,1.03,4,1,1,62.2,56.0,6299.0,168.01992
15748,1.54,4,0,1,61.6,55.0,6299.0,251.26774
15749,1.25,3,0,1,60.4,59.0,6300.0,204.525168
15750,1.25,3,0,2,61.2,58.0,6300.0,202.26421800000003
15751,1.32,2,0,1,61.2,58.0,6300.0,218.15964799999998
15752,1.5,2,1,1,63.5,60.0,6300.0,232.41531200000003
15753,1.29,4,0,1,61.6,54.0,6300.0,212.28480000000002
15754,1.15,4,0,1,61.9,56.0,6300.0,186.29183999999998
15755,1.15,4,0,1,61.8,55.0,6300.0,189.713316
15756,1.5,3,1,1,61.7,62.0,6300.0,236.12825600000002
15758,1.25,4,0,1,61.5,56.0,6300.0,207.3232
15759,1.02,3,0,2,62.5,58.0,6301.0,166.462572
15760,1.02,2,0,2,62.6,58.0,6301.0,164.753256
15761,1.16,2,1,1,63.4,55.0,6301.0,189.75908000000004
15762,1.21,4,0,2,62.9,57.0,6302.0,195.534
15763,1.3,2,0,1,62.3,58.0,6302.0,208.84802399999998
15764,0.9,4,0,3,61.6,56.0,6302.0,147.93758000000003
15765,1.2,4,0,2,61.1,58.0,6303.0,195.848884
15766,1.0,3,1,2,61.2,61.0,6303.0,158.24835
15767,1.34,4,1,1,61.7,55.0,6303.0,220.794048
15768,1.18,4,0,2,62.3,56.0,6304.0,191.533108
15769,1.02,4,1,2,61.5,57.0,6306.0,168.05880000000002
15770,1.5,1,0,1,63.6,58.0,6306.0,238.93245
15771,1.56,3,0,1,61.4,58.0,6306.0,249.49196999999998
15772,1.3,2,0,1,63.4,57.0,6307.0,208.83139199999997
15773,1.03,3,1,2,62.4,58.0,6307.0,166.98034799999996
15774,1.28,4,0,2,61.4,57.0,6308.0,210.99584
15775,1.12,4,0,2,61.9,57.0,6309.0,184.01380200000003
15776,1.01,2,1,2,62.3,58.0,6310.0,164.862
15777,1.11,2,0,2,62.3,58.0,6311.0,179.031189
15778,1.83,3,0,1,62.0,58.0,6313.0,296.5872
15779,1.15,4,0,1,62.0,55.0,6313.0,189.885696
15780,1.0,2,1,2,63.8,59.0,6315.0,158.39499999999998
15782,1.0,1,1,2,64.1,54.0,6315.0,159.187418
15783,1.45,2,0,1,62.4,57.0,6316.0,232.43293200000002
15784,1.05,4,1,1,60.7,55.0,6316.0,177.94626200000002
15785,1.33,3,0,2,62.5,61.0,6316.0,214.925724
15786,1.12,4,0,3,61.6,54.0,6317.0,187.51219199999997
15787,1.02,4,0,2,61.4,57.0,6317.0,165.41719600000002
15788,1.26,2,0,1,61.9,58.0,6318.0,207.39932
15789,1.0,2,1,2,62.7,58.0,6319.0,163.992158
15790,1.08,2,1,2,63.1,57.0,6319.0,175.67680000000001
15791,1.24,3,1,1,59.3,60.0,6319.0,205.58928
15792,1.26,2,0,1,62.1,57.0,6320.0,204.835488
15793,1.69,3,0,1,62.4,60.0,6320.0,271.409292
15794,1.71,4,0,1,62.8,57.0,6320.0,271.83774999999997
15795,1.14,3,1,1,60.4,58.0,6320.0,190.325058
15796,1.29,3,0,2,60.4,58.0,6321.0,213.728872
15797,1.29,4,0,1,61.5,55.0,6321.0,211.79210700000002
15798,1.17,4,0,2,62.2,57.0,6321.0,190.0584
15799,1.12,4,0,2,62.1,57.0,6322.0,179.84538
15800,1.31,3,0,2,61.9,59.0,6323.0,212.168268
15801,1.22,2,0,1,62.4,57.0,6323.0,196.05590400000003
15802,1.22,2,0,1,62.5,59.0,6323.0,196.80815
15803,1.21,2,1,1,62.9,58.0,6324.0,196.57457399999998
15804,1.17,4,0,2,60.3,61.0,6324.0,191.16432
15805,1.07,4,0,2,61.1,59.0,6324.0,175.27840200000003
15806,1.0,4,1,1,62.4,55.0,6324.0,161.997144
15807,1.2,4,0,2,62.1,57.0,6324.0,196.74576000000002
15808,1.06,3,0,2,60.1,58.0,6325.0,177.15519999999998
15809,1.06,2,0,2,63.1,59.0,6325.0,170.52768000000003
15810,1.01,2,0,2,62.7,56.0,6326.0,165.164112
15812,1.24,3,0,1,60.1,58.0,6327.0,208.25868799999998
15813,1.29,4,0,1,61.6,57.0,6327.0,211.37673600000002
15814,1.03,3,0,2,62.3,59.0,6327.0,163.428804
15816,1.18,4,1,1,60.9,57.0,6328.0,198.04202600000002
15817,1.0,1,1,1,64.1,56.0,6328.0,157.140672
15818,1.0,3,1,2,62.8,59.0,6328.0,159.72536
15819,1.0,4,0,2,60.5,56.0,6328.0,167.231724
15820,1.0,3,1,2,62.2,59.0,6328.0,157.865162
15821,1.01,3,1,2,60.8,58.0,6330.0,164.25670800000003
15822,1.01,1,1,2,63.9,58.0,6330.0,163.96228799999997
15823,1.26,4,0,2,62.2,58.0,6332.0,204.245184
15824,1.01,1,1,2,60.6,62.0,6332.0,166.72031199999998
15825,1.02,3,1,2,62.7,59.0,6333.0,166.360012
15826,1.2,3,0,2,61.4,59.0,6333.0,190.66320000000002
15827,1.02,4,0,2,60.6,56.0,6333.0,169.37395199999997
15828,1.04,2,0,2,61.1,56.0,6334.0,172.038624
15829,1.22,2,0,1,62.1,58.0,6334.0,200.76357599999997
15830,1.3,3,0,2,61.6,56.0,6334.0,213.9886
15831,1.3,4,0,2,62.3,57.0,6334.0,215.03983399999998
15832,1.01,3,0,2,62.7,58.0,6335.0,159.322452
15833,1.19,4,0,1,62.3,55.0,6335.0,194.730588
15834,1.01,1,1,2,63.7,56.0,6335.0,157.7532
15835,1.01,3,1,2,63.0,60.0,6335.0,160.12668
15836,1.01,3,1,2,62.9,58.0,6335.0,166.50415600000002
15837,1.01,3,1,2,60.2,58.0,6335.0,168.51852799999998
15838,1.01,2,1,2,63.1,60.0,6335.0,156.17448
15839,1.01,3,0,2,61.2,58.0,6335.0,160.543992
15840,1.17,2,0,1,59.6,62.0,6336.0,191.440128
15841,1.31,4,0,1,62.5,56.0,6337.0,213.81536000000003
15842,1.37,3,0,2,60.9,59.0,6337.0,226.74121199999996
15843,1.31,4,0,2,62.4,57.0,6338.0,209.63111399999997
15844,0.81,4,1,4,61.5,55.0,6338.0,133.8623
15845,1.37,4,0,1,62.1,55.0,6339.0,226.66555200000002
15846,1.0,2,1,2,62.2,55.0,6340.0,164.19488400000003
15847,1.01,4,0,2,62.4,57.0,6340.0,161.748792
15848,1.02,4,1,1,62.2,56.0,6340.0,166.4084
15850,1.35,3,0,1,62.1,58.0,6340.0,216.27130000000002
15851,1.04,4,0,2,62.0,57.0,6342.0,170.00555000000003
15852,1.04,2,1,2,60.1,59.0,6342.0,171.711936
15853,1.02,4,1,1,62.6,57.0,6342.0,165.947208
15854,1.51,3,1,1,62.7,58.0,6342.0,239.48834
15855,1.51,3,0,2,62.3,59.0,6342.0,245.53696000000002
15856,1.37,4,0,2,61.5,56.0,6343.0,222.352452
15857,1.22,4,1,1,62.7,57.0,6343.0,199.364112
15858,1.2,1,1,1,63.7,52.0,6344.0,191.67859199999995
15859,1.03,3,1,2,60.0,59.0,6344.0,170.06615999999997
15860,1.1,4,0,2,62.7,56.0,6344.0,180.60915599999998
15861,2.0,3,0,1,59.7,62.0,6344.0,318.5664299999999
15863,1.01,4,1,1,60.8,56.0,6346.0,166.883945
15864,1.01,4,1,1,61.1,57.0,6346.0,166.5378
15867,1.14,4,0,1,62.3,56.0,6346.0,185.35046400000004
15868,1.21,4,0,1,62.1,58.0,6347.0,196.16709600000002
15869,1.0,4,0,2,62.2,56.0,6349.0,161.592895
15870,1.0,4,0,2,62.7,54.0,6349.0,163.990554
15871,1.0,1,0,2,63.6,59.0,6349.0,160.56683999999998
15872,1.26,3,0,2,61.2,59.0,6350.0,206.63982000000001
15873,1.26,3,0,1,61.3,57.0,6350.0,202.736448
15874,1.2,2,0,1,61.6,61.0,6350.0,192.71346599999998
15875,1.62,3,0,1,63.0,58.0,6350.0,259.604163
15876,1.4,4,0,1,62.1,57.0,6350.0,227.300472
15877,1.05,4,0,2,61.7,56.0,6350.0,171.842424
15878,1.26,4,0,2,62.6,55.0,6350.0,208.726224
15879,1.22,3,1,1,61.5,58.0,6351.0,195.92369999999997
15880,1.0,1,1,2,63.9,62.0,6352.0,159.044064
15881,1.1,2,1,1,60.7,55.0,6352.0,184.519632
15882,1.0,2,1,2,62.9,55.0,6352.0,161.7968
15883,1.0,3,1,2,62.4,60.0,6352.0,160.83661
15884,1.0,3,1,2,62.6,60.0,6352.0,158.66650800000002
15885,1.02,4,0,2,62.5,57.0,6352.0,166.20489
15886,1.25,4,0,1,61.0,56.0,6352.0,208.92853799999995
15887,1.06,3,1,1,61.1,59.0,6352.0,175.275984
15888,1.01,0,0,2,64.6,60.0,6353.0,160.10528799999997
15889,1.01,3,0,2,59.9,59.0,6353.0,164.09887200000003
15890,1.01,2,0,2,60.7,63.0,6353.0,158.42816
15891,1.01,3,0,2,60.5,60.0,6353.0,164.596096
15892,1.01,4,0,2,61.6,56.0,6353.0,164.905066
15893,1.01,2,0,3,61.3,61.0,6354.0,160.290368
15894,1.24,2,0,1,60.5,60.0,6354.0,205.00464599999998
15895,1.22,3,0,2,60.9,58.0,6354.0,198.04202600000002
15896,1.22,3,0,1,61.9,56.0,6354.0,200.29229999999998
15897,1.22,3,0,2,60.6,61.0,6354.0,200.06076800000002
15898,1.07,3,0,2,62.1,58.0,6355.0,176.11115999999998
15899,1.07,2,0,2,63.0,55.0,6355.0,174.98325
15900,1.07,4,0,2,62.2,57.0,6355.0,174.08000500000003
15901,1.07,2,0,2,60.5,56.0,6355.0,179.999776
15902,1.07,2,0,2,60.9,58.0,6355.0,173.61695999999995
15903,1.02,4,0,2,60.5,57.0,6356.0,168.42997499999998
15904,1.29,3,0,3,62.6,59.0,6356.0,209.80833
15906,1.0,3,1,2,62.9,59.0,6359.0,159.21034799999998
15907,0.92,4,1,2,61.3,56.0,6360.0,151.8363
15908,1.04,1,0,2,63.8,57.0,6360.0,166.85323200000002
15909,1.04,3,0,2,60.2,58.0,6360.0,176.624
15910,1.04,2,1,2,61.0,60.0,6361.0,168.245424
15911,1.53,1,0,1,62.3,55.6,6361.0,248.63662799999997
15912,1.26,4,0,1,61.8,57.0,6362.0,206.62141499999998
15913,1.19,3,0,2,61.0,59.0,6363.0,196.40983999999997
15914,1.06,4,1,1,61.7,55.0,6363.0,175.24908799999997
15916,1.02,2,1,2,60.6,61.0,6366.0,162.917188
15917,1.39,4,0,2,60.3,57.0,6366.0,229.697688
15918,1.01,0,1,2,64.6,60.0,6366.0,154.632016
15919,1.16,3,1,1,61.3,60.0,6366.0,181.95592
15921,1.52,3,0,1,61.0,59.0,6367.0,245.08575
15922,1.01,2,0,2,62.3,60.0,6368.0,164.846
15923,1.53,1,0,1,64.1,58.0,6368.0,243.20095999999995
15924,1.31,3,0,2,62.1,58.0,6368.0,207.26186599999997
15925,1.04,4,0,2,62.5,53.0,6368.0,172.48659999999998
15926,1.04,4,0,2,62.0,54.0,6368.0,172.69523999999998
15927,1.17,4,0,1,61.1,57.0,6368.0,192.354656
15928,1.1,2,0,2,61.9,57.0,6369.0,179.67634999999999
15929,1.38,2,0,1,62.3,60.0,6369.0,222.49572799999999
15930,1.0,1,0,2,59.1,62.0,6369.0,157.3542
15931,1.01,3,0,3,61.9,58.0,6371.0,164.542752
15932,1.01,2,0,3,62.1,63.0,6371.0,158.61573199999998
15933,1.25,4,0,1,61.1,55.0,6371.0,206.95292999999998
15934,1.22,4,1,1,61.8,58.0,6372.0,201.1644
15935,1.29,4,0,1,61.9,56.0,6372.0,212.166103
15936,1.05,2,1,2,62.9,57.0,6373.0,168.89153399999995
15937,1.2,2,1,1,63.2,57.0,6373.0,191.91937500000003
15939,1.0,2,1,2,59.4,59.0,6377.0,159.33719200000002
15942,1.0,4,0,2,62.4,59.0,6377.0,162.00192000000004
15943,1.66,4,0,1,60.8,57.0,6377.0,273.78432000000004
15944,1.24,3,1,1,61.1,59.0,6377.0,204.203064
15945,1.0,4,0,2,62.6,56.0,6377.0,162.15519600000002
15946,1.0,3,0,2,62.4,60.0,6377.0,162.00311399999998
15947,1.18,4,0,3,59.7,54.0,6378.0,200.73882000000003
15948,1.13,3,0,2,62.7,57.0,6379.0,183.408992
15949,1.2,4,0,2,61.5,59.0,6380.0,195.92496000000003
15950,1.24,4,0,1,60.6,59.0,6381.0,207.756184
15952,1.0,2,1,2,63.3,55.0,6382.0,159.5144
15953,1.24,3,0,3,62.7,58.0,6383.0,203.41691499999996
15954,1.27,4,1,1,60.2,57.0,6383.0,216.664728
15955,1.51,4,0,1,61.7,57.0,6384.0,247.47632
15956,1.0,2,0,2,62.8,62.0,6386.0,157.41950400000002
15957,1.46,3,0,1,60.1,58.0,6387.0,242.140728
15958,1.22,3,0,1,60.6,60.0,6387.0,197.66633999999996
15959,1.1,3,0,2,62.8,58.0,6387.0,179.79191999999998
15960,1.1,4,0,2,62.3,56.0,6387.0,180.009804
15961,1.22,2,0,1,63.5,55.0,6387.0,195.75012600000002
15962,1.09,2,0,2,60.9,56.0,6388.0,181.88423
15963,1.22,4,0,1,62.1,56.0,6388.0,198.83497500000001
15964,1.0,2,0,2,63.8,58.0,6389.0,161.87673999999998
15965,1.23,4,0,1,61.8,58.0,6389.0,202.22944199999998
15966,1.0,1,1,2,64.1,58.0,6389.0,159.181776
15967,1.0,1,1,2,64.2,60.0,6389.0,155.2416
15968,1.33,3,0,2,61.7,58.0,6390.0,222.23321399999998
15969,1.01,0,1,2,64.5,59.0,6391.0,156.021426
15970,1.13,4,1,1,59.6,57.0,6391.0,188.28534199999999
15971,1.02,4,1,2,61.0,56.0,6393.0,174.31121999999996
15972,1.51,3,1,1,62.7,58.0,6393.0,244.73550600000002
15973,1.51,1,0,1,64.1,61.0,6394.0,236.80984
15974,1.35,4,0,1,62.3,57.0,6396.0,218.190024
15975,1.27,4,0,2,62.8,57.0,6396.0,204.186528
15976,1.02,2,1,1,62.7,60.0,6397.0,166.35840000000002
15978,1.7,4,0,1,61.3,55.0,6397.0,276.1297
15979,1.2,3,1,1,62.6,56.0,6397.0,197.26696799999996
15981,1.02,3,1,2,60.4,58.0,6397.0,165.10922399999998
15982,1.21,0,0,1,64.6,60.0,6397.0,190.43754
15983,1.02,1,1,2,64.2,59.0,6397.0,163.58144000000004
15984,1.02,3,0,2,62.1,58.0,6397.0,168.2772
15985,1.22,4,0,1,62.3,57.0,6398.0,201.70612799999998
15986,1.22,4,0,1,62.3,58.0,6398.0,196.63424
15987,1.01,2,1,2,60.9,57.0,6399.0,162.572984
15988,1.01,1,1,2,63.3,60.0,6399.0,159.516
15989,1.01,1,1,2,63.3,58.0,6399.0,163.26739
15990,1.01,2,1,2,62.0,55.0,6399.0,165.478068
15992,1.25,2,0,1,61.4,59.0,6399.0,206.24996699999997
15993,1.06,4,1,2,60.5,57.0,6399.0,173.27772
15994,0.84,4,1,3,62.0,54.0,6399.0,138.079232
15995,1.06,3,1,2,62.3,58.0,6399.0,173.811792
15996,1.0,3,1,2,62.9,58.0,6400.0,159.21751200000003
15998,1.22,4,1,1,62.5,56.2,6401.0,199.18909499999995
15999,1.37,4,0,1,62.2,56.0,6401.0,223.120716
16000,1.57,3,0,1,62.2,60.0,6401.0,251.55007999999998
16001,1.27,4,0,2,62.6,57.0,6401.0,205.673472
16002,1.47,3,0,1,61.6,59.0,6403.0,240.1326
16003,1.05,4,1,2,62.7,56.0,6403.0,176.593548
16004,1.27,4,0,1,61.8,57.0,6403.0,206.918712
16005,1.22,3,1,1,59.7,61.0,6403.0,201.78912000000003
16006,1.23,4,1,1,61.2,55.0,6403.0,206.649192
16007,1.04,2,1,2,59.0,57.0,6405.0,174.576888
16008,1.17,4,0,1,61.7,56.0,6405.0,190.27459800000003
16009,1.3,3,0,3,62.9,60.0,6405.0,205.25325800000005
16010,1.33,3,0,1,62.8,52.0,6405.0,225.13634
16011,1.01,2,0,2,61.6,60.0,6406.0,164.903478
16012,1.01,2,0,2,63.4,55.0,6406.0,164.1856
16013,1.23,4,0,2,59.0,57.0,6406.0,204.01712999999998
16014,1.3,3,0,1,60.1,57.0,6406.0,219.82502999999997
16015,1.01,1,0,2,59.2,63.0,6407.0,161.7408
16016,1.22,2,0,1,63.2,58.0,6409.0,197.78272800000002
16017,1.32,4,0,1,62.9,57.0,6409.0,212.17245600000004
16018,1.02,4,0,2,62.5,58.0,6410.0,163.83360000000002
16019,1.08,4,0,2,60.3,57.0,6411.0,180.09667000000002
16020,0.3,3,0,2,60.3,58.0,608.0,48.934368
16021,0.3,3,0,2,59.8,60.0,608.0,49.19824
16022,0.3,3,0,2,60.4,58.0,608.0,50.41344
16023,0.3,4,0,2,61.0,56.0,608.0,50.56527
16024,0.3,3,0,2,59.1,59.0,608.0,49.15673999999999
16025,0.3,3,0,2,58.8,61.0,608.0,50.254805999999995
16026,0.3,3,0,2,60.5,60.0,608.0,48.595589999999994
16027,0.3,3,0,2,60.8,59.0,608.0,48.66912000000001
16028,0.3,2,0,2,63.4,54.0,608.0,50.594544000000006
16029,0.3,4,0,2,62.5,54.0,608.0,49.853232000000006
16030,0.3,4,0,2,62.5,57.0,608.0,49.853232000000006
16031,0.3,3,0,2,61.7,58.0,608.0,48.88296
16032,0.3,3,0,2,62.0,58.0,608.0,48.428749999999994
16033,0.3,3,0,2,62.9,58.0,608.0,49.16082599999999
16034,0.3,3,0,2,61.7,59.0,608.0,48.359519999999996
16035,0.3,3,0,2,63.0,53.0,608.0,49.57362
16036,0.3,3,0,2,61.6,60.0,608.0,48.47304
16037,0.3,2,0,2,63.3,59.0,608.0,47.43522
16038,0.3,3,0,2,62.9,59.0,608.0,48.63128
16039,0.3,1,0,2,63.7,58.0,608.0,48.53925000000001
16040,0.3,2,0,2,63.5,57.0,608.0,49.29381600000001
16041,0.3,3,0,2,62.3,58.0,608.0,50.201586999999996
16042,0.3,3,0,2,60.9,61.0,608.0,49.610879999999995
16043,0.3,4,0,2,60.7,57.0,608.0,49.954344000000006
16044,0.3,3,0,2,61.8,60.0,608.0,48.65559
16045,0.3,3,0,2,60.9,61.0,608.0,47.92220999999999
16046,0.3,2,0,2,63.5,54.0,608.0,49.941919999999996
16047,0.3,3,0,2,62.2,59.0,608.0,49.252956
16048,0.3,3,0,2,61.1,61.0,608.0,49.268471999999996
16049,0.3,3,0,2,62.5,58.0,608.0,48.681576
16050,1.06,4,0,2,62.7,55.0,6411.0,172.909176
16051,1.01,1,0,2,63.2,61.0,6412.0,161.18395499999997
16052,1.01,3,0,2,59.8,59.0,6412.0,166.0425
16053,1.28,4,0,1,61.5,57.0,6412.0,207.6228
16054,1.02,4,1,2,62.1,57.0,6412.0,163.270744
16055,1.08,3,0,2,59.4,59.0,6415.0,179.9091
16056,1.08,2,0,2,62.3,58.0,6415.0,172.59059999999997
16057,1.27,3,0,2,62.2,59.0,6415.0,203.948316
16058,1.02,3,0,2,62.5,58.0,6416.0,166.462572
16059,1.01,4,1,2,61.0,57.0,6416.0,162.9771
16060,1.01,3,1,2,59.2,60.0,6416.0,164.341044
16061,1.01,1,1,2,63.1,60.0,6416.0,163.374408
16062,1.01,2,1,2,62.8,59.0,6416.0,162.3012
16063,1.01,3,1,2,62.2,60.0,6416.0,161.84896
16064,1.01,3,1,2,61.7,58.0,6416.0,165.57436800000002
16065,1.01,4,1,2,62.0,56.0,6416.0,169.05949199999998
16066,1.2,3,0,2,62.5,58.0,6416.0,192.727683
16067,1.2,3,0,2,62.4,59.0,6416.0,188.64930300000003
16068,1.2,3,0,2,62.8,58.0,6416.0,190.8495
16069,1.02,4,0,2,60.4,57.0,6416.0,168.947425
16070,1.02,3,0,2,61.5,59.0,6416.0,163.05758
16071,1.02,4,0,2,62.5,55.0,6418.0,168.592028
16072,1.02,4,0,2,62.8,57.0,6418.0,164.90844
16073,1.21,4,0,2,62.2,54.5,6418.0,198.54555
16074,1.22,2,0,2,59.6,58.0,6419.0,201.32065000000003
16075,1.25,4,0,2,62.5,56.0,6419.0,204.89912399999997
16076,1.09,4,0,2,61.4,57.0,6419.0,178.90295500000005
16077,1.17,4,0,1,60.7,56.0,6419.0,191.81206799999998
16078,1.22,2,0,1,63.4,56.0,6421.0,196.33185
16079,1.5,1,0,1,63.6,58.0,6421.0,238.93245
16080,1.2,2,0,2,63.2,54.0,6423.0,194.837538
16081,1.04,2,0,2,62.8,56.0,6424.0,168.48648
16082,1.0,4,1,2,61.7,58.0,6424.0,161.788445
16083,1.29,4,0,1,62.6,56.0,6424.0,209.81267999999997
16085,1.01,3,1,2,62.1,58.0,6425.0,161.183088
16086,1.08,4,0,1,60.5,57.0,6426.0,177.77284199999997
16087,1.06,4,1,1,62.6,56.0,6426.0,172.221236
16088,1.29,3,0,1,61.8,59.0,6429.0,209.683224
